contrato,dedicacion,remainder__salario,remainder__anos_de_experiencia,remainder__antiguedad_en_la_empresa_actual,remainder__anos_en_el_puesto_actual,remainder__cuantas_personas_tenes_a_cargo,remainder__edad,remainder__marvin_rol,remainder__cantidad_personas_encoded,remainder__modalidad_encoded,remainder__seniority_encoded
1.0,1.0,1800000.0,2.0,6.0,2.0,0.0,36.0,5.0,9.0,2.0,0.0
1.0,1.0,2789000.0,20.0,2.0,2.0,4.0,34.0,4.0,9.0,1.0,3.0
1.0,1.0,4700000.0,10.0,1.0,1.0,0.0,34.0,5.0,9.0,2.0,2.0
0.0,1.0,2200000.0,13.0,5.0,5.0,0.0,40.0,4.0,1.0,1.0,2.0
0.0,1.0,2300000.0,1.0,1.0,1.0,0.0,28.0,3.0,1.0,2.0,0.0
1.0,1.0,1750000.0,5.0,5.0,1.0,20.0,29.0,3.0,4.0,2.0,3.0
0.0,1.0,1950000.0,5.0,2.0,2.0,0.0,41.0,4.0,3.0,2.0,1.0
0.0,1.0,1300000.0,2.0,2.0,2.0,0.0,33.0,3.0,4.0,2.0,0.0
0.0,1.0,1700000.0,5.0,0.0,5.0,0.0,29.0,6.0,10.0,2.0,1.0
1.0,1.0,2500000.0,1.0,0.0,0.0,0.0,45.0,6.0,7.0,1.0,0.0
1.0,1.0,5100000.0,20.0,11.0,5.0,0.0,40.0,4.0,10.0,1.0,2.0
1.0,1.0,2000000.0,2.0,0.0,0.0,0.0,22.0,4.0,2.0,1.0,0.0
1.0,1.0,1700000.0,2.0,2.0,1.0,1.0,32.0,4.0,2.0,1.0,3.0
1.0,1.0,3100000.0,5.0,1.0,5.0,0.0,26.0,4.0,6.0,1.0,1.0
1.0,1.0,2152500.0,2.0,1.0,1.0,0.0,31.0,5.0,2.0,1.0,0.0
1.0,1.0,1212000.0,1.0,1.0,1.0,2.0,32.0,3.0,4.0,1.0,0.0
1.0,1.0,1484131.48,3.0,3.0,2.0,0.0,49.0,4.0,4.0,2.0,1.0
1.0,1.0,3983379.0,10.0,0.0,0.0,2.0,32.0,3.0,6.0,2.0,3.0
1.0,1.0,2100000.0,2.0,2.0,2.0,0.0,24.0,3.0,10.0,1.0,0.0
1.0,1.0,4483506.0,16.0,3.0,3.0,2.0,38.0,5.0,3.0,2.0,2.0
1.0,1.0,1800000.0,2.0,0.0,1.0,0.0,29.0,2.0,10.0,2.0,0.0
1.0,1.0,3093948.0,3.0,1.0,1.0,0.0,24.0,2.0,10.0,1.0,1.0
0.0,1.0,1300000.0,3.0,3.0,2.0,0.0,28.0,2.0,3.0,1.0,1.0
0.0,1.0,1957000.0,4.0,4.0,4.0,0.0,28.0,6.0,6.0,2.0,1.0
1.0,1.0,1428322.0,3.0,0.0,3.0,0.0,23.0,4.0,3.0,1.0,1.0
0.0,0.0,1750000.0,8.0,6.0,8.0,0.0,40.0,4.0,2.0,2.0,2.0
0.0,1.0,3000000.0,6.0,6.0,6.0,4.0,31.0,4.0,1.0,2.0,3.0
1.0,1.0,2000000.0,5.0,2.0,2.0,0.0,28.0,2.0,7.0,2.0,1.0
1.0,1.0,2900000.0,12.0,1.0,1.0,0.0,43.0,6.0,8.0,2.0,2.0
1.0,1.0,4500000.0,18.0,1.0,5.0,0.0,41.0,4.0,8.0,1.0,2.0
1.0,1.0,2100000.0,29.0,2.0,2.0,0.0,46.0,3.0,8.0,1.0,2.0
1.0,1.0,1450000.0,6.0,9.0,6.0,0.0,41.0,5.0,2.0,0.0,2.0
1.0,1.0,1416572.31,5.0,2.0,2.0,0.0,43.0,3.0,5.0,2.0,1.0
1.0,1.0,2200000.0,12.0,5.0,4.0,6.0,36.0,2.0,3.0,1.0,3.0
1.0,1.0,2174000.0,10.0,6.0,0.0,0.0,46.0,3.0,4.0,1.0,2.0
1.0,1.0,1345000.0,18.0,18.0,9.0,3.0,46.0,6.0,2.0,2.0,2.0
1.0,1.0,2350000.0,3.0,25.0,3.0,0.0,50.0,3.0,6.0,1.0,1.0
1.0,1.0,3442796.0,5.0,2.0,2.0,0.0,30.0,2.0,5.0,2.0,1.0
1.0,1.0,3290000.0,3.0,17.0,1.0,7.0,51.0,6.0,7.0,2.0,1.0
1.0,1.0,1800000.0,15.0,0.0,15.0,0.0,55.0,3.0,6.0,1.0,2.0
1.0,1.0,4080000.0,10.0,3.0,3.0,0.0,52.0,2.0,9.0,2.0,2.0
1.0,1.0,4001169.0,6.0,3.0,3.0,0.0,31.0,2.0,8.0,1.0,2.0
1.0,1.0,3120000.0,5.0,4.0,4.0,0.0,38.0,3.0,2.0,1.0,1.0
1.0,1.0,2400000.0,15.0,3.0,3.0,0.0,35.0,3.0,8.0,0.0,2.0
1.0,1.0,3300000.0,18.0,2.0,2.0,1.0,43.0,2.0,9.0,1.0,2.0
1.0,1.0,1671500.0,2.0,3.0,2.0,0.0,25.0,5.0,3.0,1.0,0.0
1.0,1.0,4763895.0,1.0,10.0,1.0,0.0,39.0,2.0,10.0,1.0,0.0
1.0,1.0,2000000.0,18.0,20.0,16.0,1.0,47.0,4.0,2.0,0.0,2.0
1.0,1.0,3600000.0,15.0,3.0,2.0,0.0,43.0,3.0,10.0,2.0,2.0
1.0,1.0,5060000.0,30.0,12.0,2.0,2.0,52.0,5.0,7.0,1.0,2.0
1.0,1.0,1595000.0,5.0,7.0,5.0,0.0,36.0,6.0,6.0,1.0,1.0
1.0,1.0,1098000.0,2.0,2.0,1.0,0.0,22.0,4.0,2.0,0.0,0.0
1.0,1.0,1271000.0,3.0,2.0,2.0,0.0,36.0,4.0,2.0,2.0,1.0
1.0,1.0,1750000.0,3.0,0.0,1.0,0.0,29.0,5.0,7.0,1.0,1.0
1.0,1.0,2000000.0,2.0,4.0,2.0,0.0,32.0,2.0,2.0,2.0,0.0
1.0,1.0,1800000.0,3.0,6.0,3.0,0.0,30.0,4.0,5.0,2.0,3.0
1.0,1.0,2500000.0,20.0,15.0,15.0,0.0,45.0,5.0,5.0,1.0,2.0
0.0,1.0,1300000.0,2.0,2.0,2.0,0.0,31.0,5.0,2.0,2.0,0.0
1.0,1.0,1600000.0,3.0,2.0,2.0,0.0,26.0,5.0,10.0,2.0,1.0
1.0,1.0,2182000.0,8.0,0.0,6.0,0.0,29.0,5.0,5.0,1.0,2.0
1.0,1.0,3344817.06,15.0,10.0,3.0,3.0,34.0,5.0,2.0,1.0,3.0
1.0,1.0,2900000.0,7.0,2.0,2.0,0.0,32.0,3.0,5.0,2.0,2.0
1.0,1.0,893000.0,5.0,2.0,2.0,0.0,25.0,2.0,2.0,0.0,1.0
0.0,1.0,2809640.0,17.0,5.0,5.0,0.0,38.0,4.0,4.0,2.0,2.0
1.0,1.0,4500000.0,25.0,3.0,25.0,3.0,47.0,6.0,9.0,1.0,2.0
1.0,1.0,3500000.0,10.0,15.0,5.0,0.0,56.0,3.0,6.0,2.0,2.0
1.0,1.0,3800000.0,4.0,1.0,1.0,0.0,41.0,5.0,7.0,2.0,1.0
1.0,1.0,1750000.0,18.0,2.0,2.0,3.0,37.0,3.0,4.0,1.0,3.0
1.0,1.0,2250000.0,14.0,11.0,11.0,0.0,47.0,6.0,4.0,0.0,2.0
1.0,1.0,2200000.0,4.0,0.0,4.0,0.0,28.0,3.0,3.0,2.0,1.0
1.0,1.0,2200000.0,2.0,3.0,2.0,10.0,33.0,4.0,6.0,1.0,3.0
1.0,1.0,1700000.0,4.0,2.0,2.0,0.0,31.0,2.0,2.0,2.0,1.0
1.0,1.0,2500000.0,4.0,0.0,0.0,0.0,39.0,5.0,8.0,1.0,1.0
1.0,1.0,1546696.0,2.0,2.0,2.0,0.0,28.0,5.0,4.0,1.0,0.0
1.0,1.0,1150000.0,1.0,1.0,1.0,0.0,28.0,5.0,4.0,1.0,0.0
1.0,1.0,2700000.0,25.0,0.0,0.0,0.0,55.0,3.0,3.0,1.0,2.0
1.0,1.0,5985905.0,26.0,9.0,9.0,3.0,46.0,4.0,6.0,1.0,2.0
1.0,1.0,2500000.0,10.0,14.0,10.0,0.0,58.0,5.0,10.0,2.0,2.0
1.0,1.0,4001216.0,15.0,1.0,6.0,0.0,38.0,3.0,8.0,1.0,2.0
0.0,1.0,5000000.0,5.0,3.0,10.0,4.0,43.0,5.0,9.0,1.0,1.0
1.0,1.0,1978000.0,25.0,22.0,0.0,0.0,55.0,3.0,2.0,2.0,2.0
1.0,1.0,2850000.0,5.0,1.0,1.0,4.0,27.0,3.0,1.0,2.0,1.0
1.0,1.0,5000000.0,4.0,5.0,40.0,0.0,34.0,4.0,8.0,2.0,1.0
0.0,1.0,1232400.0,2.0,0.0,0.0,0.0,32.0,5.0,3.0,1.0,0.0
1.0,1.0,2000000.0,20.0,20.0,12.0,5.0,54.0,3.0,3.0,0.0,3.0
1.0,1.0,1950000.0,15.0,5.0,5.0,0.0,46.0,3.0,3.0,1.0,2.0
1.0,1.0,2300000.0,15.0,10.0,10.0,0.0,50.0,6.0,9.0,1.0,2.0
1.0,1.0,2999642.0,4.0,1.0,1.0,1.0,29.0,4.0,1.0,2.0,3.0
1.0,1.0,941000.0,2.0,2.0,2.0,0.0,35.0,2.0,4.0,0.0,0.0
1.0,1.0,1500000.0,3.0,3.0,3.0,0.0,28.0,2.0,2.0,2.0,1.0
1.0,1.0,2891000.0,20.0,5.0,2.0,0.0,47.0,2.0,3.0,2.0,2.0
1.0,1.0,2100000.0,4.0,2.0,4.0,0.0,45.0,3.0,6.0,1.0,1.0
1.0,1.0,4148346.0,35.0,10.0,0.0,1.0,66.0,3.0,7.0,0.0,2.0
1.0,1.0,3905000.0,15.0,2.0,2.0,0.0,38.0,2.0,10.0,1.0,2.0
1.0,1.0,1450000.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,1.0,0.0
1.0,1.0,3122000.0,3.0,3.0,1.0,0.0,30.0,5.0,3.0,2.0,1.0
0.0,0.0,855946.0,3.0,3.0,3.0,2.0,24.0,3.0,2.0,1.0,1.0
1.0,1.0,1060311.0,0.0,0.0,0.0,0.0,23.0,5.0,6.0,2.0,0.0
1.0,1.0,1739439.0,4.0,2.0,2.0,0.0,33.0,3.0,3.0,2.0,1.0
1.0,1.0,1900000.0,10.0,2.0,2.0,0.0,29.0,3.0,7.0,2.0,2.0
1.0,1.0,3116000.0,6.0,5.0,2.0,5.0,29.0,4.0,2.0,1.0,3.0
0.0,1.0,1223491.0,3.0,0.0,3.0,0.0,31.0,3.0,2.0,2.0,1.0
0.0,1.0,2329518.24,8.0,3.0,3.0,0.0,29.0,5.0,4.0,2.0,2.0
1.0,1.0,1650000.0,5.0,4.0,4.0,0.0,32.0,5.0,5.0,2.0,1.0
0.0,1.0,1414900.0,4.0,1.0,4.0,0.0,25.0,4.0,4.0,2.0,1.0
1.0,1.0,1199420.0,0.0,0.0,0.0,0.0,26.0,2.0,2.0,1.0,0.0
1.0,1.0,1450000.0,14.0,10.0,3.0,0.0,39.0,3.0,10.0,1.0,2.0
1.0,1.0,1679000.0,18.0,0.0,0.0,0.0,41.0,6.0,4.0,1.0,2.0
1.0,1.0,1300000.0,2.0,2.0,1.0,0.0,29.0,4.0,6.0,1.0,0.0
1.0,1.0,1943000.0,20.0,15.0,3.0,25.0,43.0,2.0,3.0,1.0,3.0
1.0,1.0,1874106.0,25.0,0.0,20.0,0.0,45.0,3.0,5.0,1.0,2.0
0.0,1.0,1575000.0,2.0,2.0,2.0,0.0,32.0,2.0,1.0,2.0,0.0
1.0,1.0,1000000.0,1.0,0.0,0.0,0.0,22.0,5.0,5.0,2.0,0.0
1.0,1.0,3500000.0,17.0,1.0,0.0,5.0,46.0,3.0,10.0,2.0,3.0
1.0,1.0,1800000.0,9.0,3.0,3.0,0.0,37.0,4.0,6.0,1.0,2.0
1.0,1.0,2700000.0,4.0,2.0,2.0,0.0,22.0,3.0,7.0,2.0,1.0
1.0,1.0,2500000.0,15.0,2.0,2.0,0.0,45.0,3.0,6.0,2.0,2.0
1.0,1.0,3177971.0,6.0,6.0,6.0,2.0,33.0,2.0,3.0,1.0,2.0
1.0,1.0,1500000.0,15.0,3.0,3.0,0.0,44.0,3.0,7.0,1.0,2.0
1.0,1.0,1200000.0,3.0,1.0,1.0,0.0,23.0,2.0,3.0,2.0,1.0
0.0,1.0,2200000.0,4.0,0.0,2.0,0.0,34.0,5.0,7.0,1.0,1.0
1.0,1.0,972346.0,2.0,16.0,2.0,0.0,37.0,4.0,9.0,1.0,0.0
1.0,1.0,4646373.0,20.0,14.0,3.0,8.0,43.0,3.0,3.0,1.0,3.0
1.0,1.0,4000000.0,20.0,0.0,4.0,7.0,45.0,4.0,4.0,2.0,3.0
1.0,1.0,4600000.0,13.0,5.0,1.0,0.0,38.0,3.0,8.0,2.0,3.0
1.0,1.0,1945964.0,15.0,2.0,2.0,0.0,39.0,2.0,7.0,2.0,2.0
1.0,1.0,2900000.0,17.0,3.0,3.0,2.0,41.0,4.0,6.0,2.0,2.0
0.0,1.0,2000000.0,4.0,0.0,0.0,0.0,22.0,2.0,6.0,2.0,1.0
1.0,1.0,2258590.0,12.0,4.0,4.0,0.0,45.0,3.0,3.0,1.0,2.0
1.0,1.0,3000000.0,10.0,0.0,0.0,3.0,50.0,2.0,5.0,1.0,3.0
1.0,1.0,3602917.35,20.0,5.0,2.0,0.0,45.0,5.0,6.0,1.0,2.0
1.0,1.0,1200000.0,2.0,2.0,2.0,0.0,31.0,4.0,4.0,1.0,0.0
0.0,1.0,2100000.0,25.0,13.0,2.0,5.0,50.0,4.0,3.0,0.0,3.0
1.0,1.0,1300000.0,15.0,10.0,10.0,1.0,42.0,2.0,5.0,0.0,2.0
1.0,1.0,1448000.0,2.0,2.0,2.0,0.0,27.0,2.0,2.0,1.0,0.0
1.0,1.0,3300000.0,8.0,8.0,2.0,6.0,35.0,5.0,2.0,1.0,3.0
1.0,1.0,3000000.0,8.0,0.0,0.0,0.0,34.0,3.0,10.0,1.0,2.0
0.0,1.0,3200000.0,9.0,2.0,7.0,10.0,38.0,3.0,8.0,1.0,2.0
1.0,1.0,1400000.0,1.0,16.0,1.0,0.0,38.0,4.0,2.0,1.0,0.0
1.0,1.0,2121339.14,12.0,5.0,5.0,2.0,49.0,4.0,7.0,0.0,3.0
1.0,1.0,1048916.0,25.0,6.0,20.0,0.0,47.0,4.0,4.0,0.0,2.0
0.0,1.0,2600000.0,28.0,8.0,8.0,0.0,47.0,2.0,9.0,2.0,2.0
1.0,0.0,1204819.0,5.0,2.0,2.0,0.0,32.0,4.0,2.0,2.0,1.0
1.0,1.0,2800000.0,1.0,1.0,1.0,0.0,29.0,3.0,9.0,1.0,0.0
1.0,1.0,3156000.0,15.0,3.0,10.0,8.0,45.0,3.0,2.0,1.0,3.0
1.0,1.0,1500000.0,2.0,0.0,0.0,0.0,35.0,4.0,2.0,2.0,0.0
0.0,1.0,2000000.0,3.0,3.0,3.0,0.0,34.0,3.0,3.0,2.0,1.0
1.0,1.0,1770922.0,9.0,1.0,9.0,0.0,33.0,2.0,5.0,2.0,2.0
1.0,1.0,3122000.0,3.0,0.0,0.0,0.0,29.0,3.0,10.0,1.0,1.0
1.0,1.0,1500000.0,0.0,0.0,0.0,0.0,38.0,5.0,2.0,1.0,0.0
1.0,1.0,2000000.0,3.0,3.0,3.0,0.0,34.0,5.0,4.0,1.0,1.0
1.0,1.0,2700000.0,17.0,0.0,0.0,0.0,36.0,3.0,4.0,2.0,2.0
1.0,1.0,1200000.0,14.0,12.0,12.0,0.0,47.0,4.0,9.0,1.0,2.0
1.0,1.0,3800000.0,16.0,3.0,1.0,8.0,38.0,3.0,9.0,2.0,3.0
1.0,0.0,1297500.0,4.0,4.0,2.0,0.0,30.0,4.0,2.0,2.0,1.0
0.0,1.0,2300000.0,14.0,4.0,1.0,5.0,44.0,4.0,2.0,2.0,3.0
1.0,1.0,3032982.0,5.0,3.0,3.0,0.0,43.0,6.0,10.0,1.0,1.0
1.0,1.0,1300000.0,2.0,2.0,2.0,0.0,30.0,2.0,3.0,1.0,0.0
0.0,1.0,1500000.0,6.0,6.0,2.0,2.0,33.0,6.0,7.0,1.0,2.0
1.0,1.0,6200000.0,14.0,9.0,3.0,8.0,41.0,3.0,4.0,1.0,3.0
0.0,1.0,1715000.0,1.0,0.0,1.0,0.0,29.0,5.0,3.0,1.0,0.0
1.0,1.0,940000.0,2.0,0.0,0.0,0.0,23.0,5.0,5.0,0.0,0.0
1.0,1.0,1650000.0,3.0,3.0,3.0,2.0,28.0,6.0,4.0,2.0,1.0
1.0,1.0,2800000.0,4.0,3.0,2.0,0.0,28.0,3.0,10.0,2.0,1.0
1.0,1.0,5055000.0,17.0,10.0,10.0,4.0,40.0,4.0,4.0,1.0,3.0
1.0,1.0,5400000.0,10.0,4.0,2.0,3.0,35.0,5.0,10.0,1.0,2.0
1.0,1.0,2581228.0,6.0,14.0,6.0,0.0,32.0,6.0,8.0,2.0,2.0
0.0,1.0,2100000.0,21.0,1.0,1.0,0.0,40.0,4.0,4.0,2.0,2.0
1.0,1.0,1600000.0,20.0,6.0,3.0,0.0,45.0,5.0,6.0,1.0,2.0
1.0,1.0,1425428.0,4.0,1.0,4.0,0.0,35.0,3.0,4.0,2.0,1.0
1.0,1.0,2500000.0,17.0,17.0,5.0,4.0,38.0,2.0,1.0,0.0,2.0
1.0,1.0,4112000.0,4.0,4.0,2.0,6.0,30.0,3.0,2.0,2.0,1.0
1.0,1.0,1600000.0,1.0,12.0,1.0,0.0,32.0,2.0,10.0,1.0,0.0
1.0,1.0,800000.0,0.0,0.0,0.0,0.0,23.0,3.0,8.0,1.0,0.0
0.0,1.0,6000000.0,22.0,14.0,3.0,130.0,46.0,4.0,4.0,1.0,3.0
1.0,1.0,1700000.0,3.0,1.0,2.0,0.0,30.0,2.0,8.0,1.0,1.0
1.0,1.0,3800000.0,6.0,7.0,4.0,5.0,47.0,6.0,8.0,1.0,3.0
1.0,1.0,2300000.0,2.0,2.0,2.0,0.0,27.0,4.0,3.0,0.0,0.0
1.0,1.0,1250000.0,5.0,4.0,4.0,0.0,26.0,2.0,4.0,2.0,1.0
1.0,1.0,1389507.0,10.0,6.0,4.0,0.0,35.0,5.0,5.0,0.0,2.0
1.0,1.0,4900000.0,10.0,7.0,6.0,6.0,41.0,5.0,4.0,1.0,2.0
1.0,1.0,2300000.0,5.0,1.0,1.0,0.0,40.0,4.0,7.0,1.0,1.0
1.0,1.0,2800000.0,15.0,2.0,2.0,0.0,45.0,3.0,4.0,2.0,2.0
1.0,1.0,2100000.0,9.0,1.0,1.0,0.0,30.0,4.0,10.0,1.0,2.0
1.0,1.0,1340000.0,3.0,90.0,3.0,0.0,32.0,5.0,5.0,0.0,1.0
1.0,1.0,1894050.0,1.0,0.0,0.0,0.0,25.0,5.0,6.0,2.0,0.0
1.0,1.0,2400000.0,12.0,1.0,1.0,0.0,37.0,6.0,8.0,2.0,2.0
1.0,1.0,1400000.0,3.0,3.0,3.0,0.0,45.0,6.0,6.0,1.0,1.0
1.0,1.0,1400000.0,4.0,3.0,3.0,0.0,28.0,4.0,4.0,1.0,1.0
1.0,1.0,2360000.0,6.0,0.0,6.0,0.0,49.0,3.0,6.0,2.0,2.0
1.0,1.0,2500000.0,2.0,0.0,0.0,0.0,40.0,3.0,6.0,0.0,0.0
1.0,1.0,2300000.0,4.0,1.0,4.0,0.0,36.0,3.0,7.0,2.0,1.0
1.0,1.0,4800000.0,8.0,3.0,3.0,6.0,31.0,4.0,4.0,2.0,3.0
1.0,1.0,1065000.0,3.0,3.0,3.0,0.0,38.0,2.0,5.0,1.0,1.0
1.0,1.0,3200000.0,15.0,3.0,3.0,0.0,44.0,3.0,6.0,2.0,2.0
1.0,1.0,3461000.0,5.0,3.0,2.0,5.0,29.0,4.0,8.0,1.0,1.0
1.0,1.0,2508800.0,0.0,0.0,0.0,0.0,44.0,5.0,5.0,2.0,0.0
1.0,1.0,1124056.0,10.0,4.0,9.0,0.0,38.0,5.0,1.0,2.0,2.0
1.0,1.0,2400000.0,4.0,8.0,4.0,0.0,37.0,5.0,5.0,2.0,1.0
1.0,1.0,3800000.0,8.0,3.0,0.0,10.0,32.0,3.0,5.0,2.0,2.0
1.0,1.0,1800000.0,18.0,2.0,2.0,0.0,48.0,3.0,5.0,1.0,2.0
0.0,1.0,2500000.0,10.0,5.0,5.0,0.0,39.0,3.0,1.0,2.0,2.0
1.0,1.0,880000.0,3.0,4.0,3.0,0.0,31.0,6.0,3.0,2.0,1.0
0.0,1.0,1680000.0,3.0,3.0,3.0,0.0,33.0,2.0,3.0,2.0,1.0
1.0,1.0,4000000.0,20.0,16.0,4.0,2.0,46.0,6.0,5.0,2.0,2.0
1.0,1.0,1700000.0,7.0,2.0,2.0,0.0,47.0,3.0,6.0,2.0,2.0
1.0,1.0,1345000.0,1.0,3.0,1.0,0.0,32.0,3.0,5.0,2.0,0.0
1.0,1.0,1430000.0,2.0,2.0,1.0,0.0,27.0,2.0,3.0,2.0,0.0
1.0,1.0,2800000.0,4.0,1.0,4.0,0.0,31.0,2.0,8.0,1.0,1.0
1.0,1.0,1850000.0,14.0,14.0,3.0,1.0,31.0,3.0,5.0,2.0,3.0
1.0,1.0,3000000.0,20.0,20.0,10.0,4.0,43.0,3.0,1.0,1.0,2.0
1.0,1.0,1500000.0,5.0,2.0,2.0,0.0,38.0,2.0,2.0,2.0,1.0
1.0,1.0,3100000.0,17.0,15.0,15.0,6.0,45.0,2.0,5.0,1.0,3.0
1.0,1.0,4500000.0,19.0,18.0,1.0,20.0,42.0,3.0,6.0,2.0,3.0
1.0,1.0,3890000.0,15.0,4.0,4.0,0.0,39.0,2.0,3.0,2.0,2.0
1.0,1.0,3535620.0,6.0,1.0,2.0,0.0,28.0,3.0,10.0,2.0,2.0
1.0,1.0,1361054.0,2.0,2.0,2.0,0.0,28.0,3.0,6.0,2.0,0.0
1.0,1.0,2208506.0,1.0,1.0,1.0,0.0,24.0,3.0,10.0,2.0,0.0
1.0,1.0,963855.42,27.0,1.0,1.0,0.0,50.0,3.0,2.0,2.0,2.0
1.0,1.0,3100000.0,4.0,0.0,2.0,0.0,28.0,3.0,9.0,1.0,1.0
1.0,1.0,2684111.62,20.0,18.0,8.0,20.0,47.0,4.0,7.0,0.0,3.0
1.0,1.0,3855440.0,10.0,4.0,2.0,2.0,38.0,6.0,3.0,2.0,2.0
1.0,1.0,2900000.0,3.0,3.0,3.0,0.0,37.0,3.0,10.0,2.0,1.0
1.0,1.0,1605000.0,2.0,2.0,2.0,0.0,41.0,6.0,3.0,1.0,0.0
0.0,1.0,1000000.0,3.0,1.0,1.0,0.0,27.0,2.0,2.0,0.0,1.0
1.0,1.0,1300000.0,5.0,5.0,5.0,0.0,25.0,4.0,1.0,1.0,1.0
1.0,1.0,2500000.0,5.0,4.0,1.0,1.0,33.0,2.0,3.0,1.0,1.0
0.0,0.0,1320000.0,20.0,7.0,3.0,0.0,45.0,4.0,2.0,2.0,2.0
1.0,1.0,1700000.0,3.0,2.0,2.0,0.0,30.0,4.0,3.0,2.0,1.0
1.0,1.0,3069397.0,4.0,3.0,3.0,0.0,31.0,2.0,5.0,1.0,1.0
1.0,1.0,3800000.0,20.0,11.0,4.0,0.0,51.0,3.0,6.0,2.0,2.0
1.0,1.0,1800000.0,3.0,3.0,2.0,2.0,28.0,5.0,4.0,1.0,1.0
1.0,1.0,1028000.0,2.0,1.0,0.0,0.0,44.0,2.0,2.0,0.0,0.0
1.0,1.0,3340000.0,5.0,4.0,2.0,5.0,25.0,2.0,9.0,2.0,1.0
1.0,1.0,1200000.0,3.0,3.0,3.0,0.0,36.0,2.0,2.0,1.0,1.0
1.0,1.0,2060000.0,7.0,3.0,2.0,0.0,33.0,6.0,8.0,1.0,2.0
1.0,1.0,1600000.0,6.0,1.0,1.0,0.0,35.0,2.0,4.0,2.0,2.0
1.0,1.0,1700000.0,5.0,3.0,3.0,0.0,29.0,3.0,6.0,1.0,1.0
1.0,1.0,3200000.0,7.0,3.0,2.0,3.0,33.0,6.0,8.0,1.0,3.0
1.0,1.0,3325000.0,20.0,18.0,2.0,4.0,45.0,6.0,7.0,1.0,2.0
0.0,1.0,1516186.0,4.0,4.0,4.0,5.0,33.0,2.0,7.0,1.0,1.0
1.0,1.0,1950540.0,0.0,0.0,0.0,0.0,24.0,5.0,6.0,1.0,0.0
1.0,1.0,1477000.0,4.0,4.0,4.0,0.0,40.0,2.0,7.0,0.0,1.0
1.0,1.0,5000000.0,10.0,2.0,2.0,0.0,34.0,4.0,3.0,1.0,2.0
1.0,1.0,1600000.0,20.0,12.0,12.0,0.0,48.0,3.0,7.0,0.0,2.0
1.0,1.0,4729397.0,20.0,10.0,10.0,0.0,40.0,2.0,2.0,2.0,2.0
1.0,1.0,2400000.0,3.0,3.0,1.0,0.0,30.0,2.0,3.0,2.0,1.0
1.0,1.0,2266950.0,5.0,3.0,3.0,0.0,32.0,5.0,4.0,2.0,1.0
1.0,1.0,4100000.0,14.0,14.0,6.0,0.0,33.0,3.0,10.0,1.0,2.0
1.0,1.0,2300000.0,3.0,0.0,3.0,0.0,27.0,2.0,4.0,2.0,1.0
1.0,1.0,2611924.0,10.0,5.0,2.0,0.0,36.0,6.0,5.0,1.0,2.0
1.0,1.0,2200000.0,1.0,1.0,1.0,0.0,30.0,5.0,7.0,1.0,0.0
1.0,1.0,3500000.0,2.0,3.0,1.0,0.0,37.0,2.0,5.0,1.0,0.0
1.0,1.0,1200000.0,7.0,1.0,7.0,0.0,42.0,3.0,7.0,2.0,2.0
1.0,1.0,2440000.0,2.0,1.0,1.0,0.0,27.0,6.0,6.0,2.0,0.0
1.0,1.0,3281000.0,5.0,0.0,0.0,0.0,27.0,3.0,9.0,1.0,1.0
1.0,1.0,3000000.0,18.0,3.0,3.0,2.0,43.0,4.0,7.0,1.0,2.0
1.0,1.0,1396123.0,38.0,13.0,10.0,0.0,63.0,6.0,3.0,1.0,3.0
1.0,1.0,3062747.0,11.0,7.0,3.0,3.0,35.0,3.0,10.0,2.0,2.0
1.0,1.0,4300000.0,14.0,2.0,2.0,0.0,40.0,3.0,10.0,1.0,2.0
0.0,1.0,3400000.0,6.0,6.0,6.0,2.0,41.0,4.0,3.0,1.0,2.0
1.0,1.0,1900000.0,5.0,1.0,1.0,0.0,37.0,6.0,3.0,1.0,1.0
1.0,1.0,1948000.0,5.0,1.0,1.0,0.0,23.0,2.0,5.0,1.0,1.0
1.0,1.0,1400000.0,4.0,0.0,0.0,0.0,32.0,3.0,10.0,1.0,1.0
1.0,1.0,2000000.0,7.0,7.0,7.0,0.0,28.0,3.0,1.0,1.0,2.0
1.0,1.0,2500000.0,33.0,2.0,2.0,1.0,57.0,3.0,7.0,1.0,2.0
1.0,1.0,3100000.0,5.0,5.0,4.0,2.0,28.0,3.0,2.0,2.0,1.0
1.0,1.0,5000000.0,12.0,0.0,5.0,0.0,40.0,7.0,6.0,2.0,2.0
1.0,1.0,1667000.0,3.0,3.0,0.0,0.0,53.0,2.0,5.0,2.0,1.0
1.0,1.0,1950000.0,4.0,1.0,1.0,0.0,34.0,2.0,4.0,2.0,1.0
1.0,1.0,1000000.0,5.0,14.0,4.0,1.0,37.0,3.0,3.0,2.0,1.0
1.0,1.0,1450000.0,9.0,4.0,3.0,0.0,37.0,6.0,4.0,0.0,2.0
1.0,1.0,1650000.0,1.0,3.0,1.0,1.0,29.0,3.0,2.0,1.0,3.0
1.0,1.0,3700000.0,35.0,13.0,7.0,2.0,52.0,4.0,10.0,1.0,3.0
0.0,1.0,1387000.0,4.0,3.0,4.0,0.0,34.0,2.0,4.0,2.0,1.0
1.0,1.0,2800000.0,5.0,5.0,3.0,0.0,25.0,3.0,5.0,1.0,1.0
0.0,0.0,1100000.0,3.0,1.0,1.0,2.0,33.0,6.0,7.0,1.0,1.0
